Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
10 	 5 	 0.000000000416000 	 0.000000000054271 	 0.014144899020305 	 43.025 	    16.2500 	 2403846153.8461537361 	 0.000000000526000
15 	 5 	 0.000000002180000 	 0.000000000402010 	 0.157165544670052 	 43.537 	   104.8077 	 458715596.3302752376 	 0.000000000615000
25 	 5 	 -0.000000000001680 	 0.000000000026131 	 0.017026267339256 	 -9.829 	   336.0000 	 -595238095238.0952148438 	 0.000000000172000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000034800 	 0.000000000005364 	 0.010484596203647 	 38.507 	     1.0000 	 28735632183.9080467224 	 0.000000000348000
100 	 5 	 0.000000000038200 	 0.000000000004507 	 0.011746056496393 	 44.712 	     1.0000 	 26178010471.2041854858 	 0.000000000356000
2 	 80 	 0.000000002525000 	 0.000000000265141 	 0.013820917415064 	 49.298 	   241.9162 	 396039603.9603960514 	 0.000000308000000
5 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 80 	 0.000000000140000 	 0.000000000021787 	 0.004542635699016 	 41.530 	    65.4971 	 7142857142.8571424484 	 0.000000001240000
10 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
25 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 80 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
10 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
15 	 20 	 0.000000001625000 	 0.000000000211055 	 0.082511910951777 	 43.862 	   250.0000 	 615384615.3846154213 	 0.000000000629000
25 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 20 	 0.000000000048000 	 0.000000000005649 	 0.014723929974352 	 46.345 	     8.7273 	 20833333333.3333320618 	 0.000000000446000
2 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 5 	 0.000000000372000 	 0.000000000052367 	 0.006824293386989 	 41.508 	    16.3158 	 2688172043.0107526779 	 0.000000000768000
8 	 5 	 0.000000000588000 	 0.000000000068342 	 0.014249676050085 	 46.892 	    19.3421 	 1700680272.1088433266 	 0.000000000627000
