Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
100 	 5 	 0.000000003700000 	 0.000000000708807 	 1.847384472437453 	 34.275 	   223.9709 	 270270270.2702702284 	 0.000000000565000
2 	 80 	 0.000000001937500 	 0.000000000383496 	 0.019990354365928 	 3.293 	 1550000.0000 	 516129032.2580645084 	 0.000000000333000
5 	 80 	 0.000000001312500 	 0.000000000217866 	 0.028391473118850 	 18.629 	 1050000.0000 	 761904761.9047619104 	 0.000000000843000
8 	 80 	 0.000000001287500 	 0.000000000250595 	 0.052250650377149 	 19.922 	 85833.3333 	 776699029.1262136698 	 0.000000000539000
10 	 80 	 0.000000000515000 	 0.000000000110421 	 0.028779217061292 	 29.397 	   834.0081 	 1941747572.8155341148 	 0.000000000513000
15 	 80 	 0.000000001587500 	 0.000000000138191 	 0.054025655980331 	 50.461 	   547.4138 	 629921259.8425196409 	 0.000000000496000
25 	 80 	 0.000000000590000 	 0.000000000128273 	 0.083580360926508 	 25.198 	  1815.3846 	 1694915254.2372882366 	 0.000000000459000
50 	 80 	 0.000000001962500 	 0.000000000489950 	 0.638485025222091 	 23.660 	  7511.9617 	 509554140.1273885369 	 0.000000000636000
75 	 80 	 0.000000001512500 	 0.000000000322005 	 0.629437666565090 	 26.444 	  3209.5491 	 661157024.7933883667 	 0.000000000695000
100 	 80 	 0.000000003112500 	 0.000000000647977 	 1.688840282638719 	 25.417 	  4863.2812 	 321285140.5622489452 	 0.000000000591000
2 	 20 	 0.000000090000000 	 0.000000017852420 	 0.930585461862143 	 1.032 	 4500000.0000 	 11111111.1111111119 	 0.000000000331000
5 	 20 	 0.000000033050000 	 0.000000007590585 	 0.989177879831250 	 11.650 	 129607.8431 	 30257186.0816944018 	 0.000000000400000
8 	 20 	 0.000000005600000 	 0.000000000351759 	 0.073343920846024 	 51.300 	   615.3846 	 178571428.5714285970 	 0.000000000486000
10 	 20 	 0.000000003930000 	 0.000000000661201 	 0.172330641085582 	 24.241 	   902.4110 	 254452926.2086513937 	 0.000000000457000
15 	 20 	 0.000000002940000 	 0.000000000542185 	 0.211966688535266 	 24.325 	  1709.3023 	 340136054.4217687249 	 0.000000000440000
25 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 20 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 20 	 0.000000007150000 	 0.000000001453319 	 2.840870618295823 	 21.888 	 1430000.0000 	 139860139.8601398468 	 0.000000000409000
100 	 20 	 0.000000002185000 	 0.000000000402010 	 1.047770297800339 	 25.699 	   540.8416 	 457665903.8901602030 	 0.000000000435000
2 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
5 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
8 	 5 	 0.000000041000000 	 0.000000004623116 	 0.963948673976323 	 28.847 	  2851.1822 	 24390243.9024390243 	 0.000000000435000
10 	 5 	 0.000000070400000 	 0.000000018090452 	 4.714966340101572 	 14.821 	 3520000.0000 	 14204545.4545454569 	 0.000000000471000
15 	 5 	 0.000000023800000 	 0.000000005956096 	 2.328531622348385 	 15.675 	 85000.0000 	 42016806.7226890773 	 0.000000000419000
25 	 5 	 0.000000015860000 	 0.000000003639249 	 2.371269621337641 	 20.147 	  3830.9179 	 63051702.3959646970 	 0.000000000436000
50 	 5 	 0.000000007460000 	 0.000000001428194 	 1.861170923724289 	 25.997 	   894.4844 	 134048257.3726541400 	 0.000000000499000
75 	 5 	 0.000000005160000 	 0.000000000844221 	 1.650238219035534 	 31.124 	   361.8513 	 193798449.6124030948 	 0.000000000443000
100 	 5 	 0.000000003920000 	 0.000000000663846 	 1.730199636499244 	 33.480 	   323.4323 	 255102040.8163264990 	 0.000000000476000
2 	 80 	 0.000000007250000 	 0.000000000892290 	 0.046512040028999 	 -2.270 	 1933333.3333 	 137931034.4827586412 	 0.000000000327000
5 	 80 	 0.000000001900000 	 0.000000000392753 	 0.051182200402418 	 15.705 	 168888.8889 	 526315789.4736841917 	 0.000000000497000
8 	 80 	 0.000000001190000 	 0.000000000237371 	 0.049493360119779 	 18.576 	 238000.0000 	 840336134.4537813663 	 0.000000000566000
10 	 80 	 0.000000002237500 	 0.000000000424160 	 0.110550106256401 	 21.156 	 18265.3061 	 446927374.3016760349 	 0.000000000531000
15 	 80 	 0.000000001612500 	 0.000000000368950 	 0.144240746588633 	 20.546 	 28043.4783 	 620155038.7596899271 	 0.000000000503000
25 	 80 	 0.000000001262500 	 0.000000000256876 	 0.167376135154372 	 23.208 	  6312.5000 	 792079207.9207921028 	 0.000000000522000
50 	 80 	 0.000000001250000 	 0.000000000263819 	 0.343799628965739 	 28.603 	  2141.3276 	 800000000.0000000000 	 0.000000000452000
