Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
10 	 80 	 0.000000017150000 	 0.000000004320927 	 1.126175479512047 	 9.662 	 21107.6923 	 58309037.9008746296 	 0.000000000501700
15 	 80 	 0.000000000087275 	 0.000000000013123 	 0.005130458297116 	 8.837 	   784.4944 	 11458034947.0065879822 	 0.000000000408900
25 	 80 	 0.000000000469875 	 0.000000000105923 	 0.069017773717396 	 8.381 	 13922.2222 	 2128225591.9127426147 	 0.000000000552800
50 	 80 	 0.000000000527875 	 0.000000000099330 	 0.129443648369272 	 11.513 	  2165.6410 	 1894387875.9175941944 	 0.000000000552500
75 	 80 	 0.000000005588750 	 0.000000000650998 	 1.272535546971906 	 27.212 	  2427.2530 	 178930887.9445314109 	 0.000000000601200
100 	 80 	 0.000000000000001 	 0.000000005469217 	 14.254577649790038 	 -27.291 	 48400000.0000 	 800000000000000.0000000000 	 0.000000000181800
2 	 20 	 0.000000283550000 	 0.000000024375300 	 1.270600858767024 	 5.490 	 1667941.1765 	 3526714.8651031563 	 0.000000000416700
5 	 20 	 0.000000047970000 	 0.000000008207071 	 1.069516161777729 	 0.174 	 16861.1599 	 20846362.3097769432 	 0.000000000424300
8 	 20 	 0.000000051980000 	 0.000000007964427 	 1.660633094322013 	 14.767 	 13294.1176 	 19238168.5263562910 	 0.000000000659100
10 	 20 	 0.000000022610000 	 0.000000004838603 	 1.261099056844000 	 4.870 	 904400.0000 	 44228217.6028306037 	 0.000000000453500
15 	 20 	 0.000000008640000 	 0.000000001807861 	 0.706782065009983 	 12.184 	  6306.5693 	 115740740.7407407314 	 0.000000000490300
25 	 20 	 0.000000009805000 	 0.000000002228480 	 1.452038096026928 	 10.803 	  7907.2581 	 101988781.2340642512 	 0.000000000558000
50 	 20 	 0.000000002263500 	 0.000000000501427 	 0.653442182052025 	 13.050 	  5325.8824 	 441793682.3503423333 	 0.000000000508900
75 	 20 	 0.000000003468000 	 0.000000000777888 	 1.520572977831815 	 14.164 	  2028.0702 	 288350634.3713956475 	 0.000000000565200
100 	 20 	 0.000000001997000 	 0.000000000422628 	 1.101508645225689 	 14.095 	  1128.2486 	 500751126.6900351048 	 0.000000000521100
2 	 5 	 0.000000051920000 	 0.000000011326307 	 0.590401537118344 	 9.702 	  1473.3258 	 19260400.6163328178 	 0.000000000431700
5 	 5 	 0.000000015026000 	 0.000000003731664 	 0.486297194735805 	 3.987 	 375650.0000 	 66551311.0608278960 	 0.000000000414200
8 	 5 	 0.000000070000000 	 0.000000004694554 	 0.978844083912606 	 38.086 	  1565.9955 	 14285714.2857142873 	 0.000000001348000
10 	 5 	 0.000000017316000 	 0.000000003512516 	 0.915477218664698 	 10.183 	  3092.1429 	 57750057.7500577569 	 0.000000000499800
15 	 5 	 0.000000017558000 	 0.000000001896244 	 0.741335148998097 	 25.087 	  1057.7108 	 56954094.9994304627 	 0.000000000639600
25 	 5 	 0.000000008408000 	 0.000000001842336 	 1.200433524724434 	 8.934 	  2123.2323 	 118934348.2397716492 	 0.000000000477000
50 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000001447800 	 0.000000000268529 	 0.699874206777124 	 16.084 	 24130.0000 	 690703135.7922364473 	 0.000000000701000
