Length (um) 	 Width (um) 	 Drain Current (A/um) 	 Transconductance_Max(S/um) 	 Mobility (cm2/V-s) 	 Threshold (V) 	 OnOff 	 R_total (ohm-um) 	 Gate Leakage (A)
10 	 5 	 0.000000055200000 	 0.000000009213333 	 2.401297431337112 	 20.135 	 76666.6667 	 18115942.0289855078 	 0.000000000017000
15 	 5 	 0.000000028800000 	 0.000000004200000 	 1.641987027940359 	 24.351 	 40000.0000 	 34722222.2222222239 	 0.000000000026600
25 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
50 	 5 	 0.000000006300000 	 0.000000000940000 	 1.224974449415820 	 24.703 	 630000.0000 	 158730158.7301587462 	 0.000000000059700
75 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
100 	 5 	 0.000000000000000 	 0.000000000000000 	 0.000000000000000 	 0.000 	     0.0000 	 0.0000000000 	 0.000000000000000
2 	 80 	 0.000000000152500 	 0.000000000023750 	 0.001238006092495 	 15.055 	 48800.0000 	 6557377049.1803274155 	 0.000000000091100
5 	 80 	 0.000000001142500 	 0.000000000187500 	 0.024434330772922 	 23.858 	 914000.0000 	 875273522.9759299755 	 0.000000000172000
8 	 80 	 0.000000001462500 	 0.000000000225000 	 0.046913915084010 	 23.827 	 117000.0000 	 683760683.7606836557 	 0.000000000155000
10 	 80 	 0.000000000373750 	 0.000000000048500 	 0.012640693786525 	 27.435 	 29900.0000 	 2675585284.2809362411 	 0.000000000122000
15 	 80 	 0.000000000420000 	 0.000000000055583 	 0.021730264834052 	 27.801 	 23172.4138 	 2380952380.9523806572 	 0.000000000154000
25 	 80 	 0.000000000121000 	 0.000000000016250 	 0.010588210001600 	 24.925 	  9219.0476 	 8264462809.9173555374 	 0.000000000057800
50 	 80 	 0.000000000811250 	 0.000000000092500 	 0.120542698479748 	 30.211 	 35081.0811 	 1232665639.4453003407 	 0.000000000063900
